product_id,product_name,category,subcategory,brand,base_price,supplier,is_active,valid_from
263,Nike Accessories Success,Sports,Accessories,Nike,38.44,Rodriguez Inc,0,2023-04-16
264,L'Oreal Makeup Administration,Beauty,Makeup,L'Oreal,963.78,Tyler-Young,0,2023-09-12
265,Zara Jackets Admit,Clothing,Jackets,Zara,47.45,Baker and Sons,1,2024-08-02
266,Nike T-shirts Know,Clothing,T-shirts,Nike,729.62,"Wilson, Brown and West",0,2023-10-12
267,Under Armour Nutrition Must,Sports,Nutrition,Under Armour,104.4,"Rodriguez, Gordon and Dougherty",0,2023-02-06
268,Dell Headphones Short,Electronics,Headphones,Dell,839.57,"Boyd, Ellis and Maynard",0,2023-02-20
269,Apple Smartphones Measure,Electronics,Smartphones,Apple,753.19,Simmons-Rodriguez,0,2024-07-10
270,Under Armour Shoes Where,Clothing,Shoes,Under Armour,953.98,Jones-Miller,0,2024-04-20
271,HomeDepot Storage Choose,Home & Kitchen,Storage,HomeDepot,115.14,Martinez PLC,0,2024-05-09
272,Dell Laptops Pay,Electronics,Laptops,Dell,655.31,"Joseph, James and Harper",1,2023-08-21
273,HomeDepot Storage Long,Home & Kitchen,Storage,HomeDepot,315.0,"Jacobs, Garcia and Miles",0,2024-10-27
274,Levi's Jeans Real,Clothing,Jeans,Levi's,241.82,"Rich, Arnold and Glenn",1,2023-12-04
275,Asus Gaming Consoles Live,Electronics,Gaming Consoles,Asus,460.72,Gutierrez Group,0,2023-11-09
276,Under Armour Equipment Just,Sports,Equipment,Under Armour,421.61,"Davis, Simmons and Ortega",1,2023-10-21
277,Nivea Skincare Claim,Beauty,Skincare,Nivea,550.12,"Leblanc, Jones and Decker",0,2023-03-17
278,LG Smartwatches Lay,Electronics,Smartwatches,LG,834.07,Garner LLC,1,2024-09-25
279,Maybelline Makeup Case,Beauty,Makeup,Maybelline,607.78,"Brown, Frye and Hoffman",1,2024-06-07
280,HP Smartphones Can,Electronics,Smartphones,HP,288.29,Gomez-Ortega,0,2024-08-08
281,Wayfair Decor Land,Home & Kitchen,Decor,Wayfair,321.49,"Williams, Roberts and Edwards",0,2023-03-25
282,New Balance Accessories Participant,Sports,Accessories,New Balance,236.58,"Lewis, Douglas and Walker",0,2023-03-29
283,HP Smartphones Hard,Electronics,Smartphones,HP,948.82,"Richardson, Farmer and Andrews",0,2024-09-21
284,Penguin Technology Laugh,Books,Technology,Penguin,721.62,"Villegas, Cardenas and Austin",1,2024-05-17
285,IKEA Storage Onto,Home & Kitchen,Storage,IKEA,213.65,Lynch Ltd,0,2024-10-09
286,Uniqlo T-shirts Rule,Clothing,T-shirts,Uniqlo,758.63,Johnson-Nelson,0,2024-08-18
287,Nike Nutrition For,Sports,Nutrition,Nike,761.38,Bell-White,0,2023-04-25
288,Estee Lauder Personal Care Others,Beauty,Personal Care,Estee Lauder,299.98,"Morales, Thomas and Schultz",1,2023-01-27
289,HomeDepot Cookware Benefit,Home & Kitchen,Cookware,HomeDepot,381.78,"Moreno, Bennett and Chavez",1,2023-05-06
290,Under Armour Equipment Hope,Sports,Equipment,Under Armour,397.2,Griffith-Frank,1,2024-03-19
291,Dell Smartphones Pick,Electronics,Smartphones,Dell,639.92,Ware and Sons,1,2023-05-06
292,Cuisinart Cookware Somebody,Home & Kitchen,Cookware,Cuisinart,523.99,"Williams, Miller and Ramos",0,2023-11-29
293,Maybelline Fragrances Mention,Beauty,Fragrances,Maybelline,727.55,"Ramos, Nelson and Fischer",0,2023-04-02
294,Zara Activewear Hair,Clothing,Activewear,Zara,303.37,Rodriguez-Gregory,1,2024-04-08
295,Random House Non-fiction Message,Books,Non-fiction,Random House,328.46,"Estrada, Williams and Foster",1,2024-04-13
296,HomeDepot Decor Around,Home & Kitchen,Decor,HomeDepot,467.38,Harris and Sons,0,2024-08-22
297,Zara Dresses Certain,Clothing,Dresses,Zara,460.11,Roberts-Wilson,1,2024-01-25
298,KitchenAid Storage Skin,Home & Kitchen,Storage,KitchenAid,278.48,Thompson-James,1,2024-07-03
299,Adidas Nutrition Drug,Sports,Nutrition,Adidas,355.1,"Hansen, Barnett and Gomez",0,2023-11-08
300,Cuisinart Bedding Training,Home & Kitchen,Bedding,Cuisinart,117.21,"Williams, Smith and Morse",1,2024-11-03
301,Dove Personal Care Form,Beauty,Personal Care,Dove,364.72,"Patterson, Sullivan and Bowman",1,2023-08-16
302,Adidas T-shirts Building,Clothing,T-shirts,Adidas,120.64,Smith-Nguyen,1,2024-09-17
303,Cuisinart Small Appliances Yourself,Home & Kitchen,Small Appliances,Cuisinart,376.19,"Stevens, Norris and Cox",0,2023-12-09
304,Random House Business Three,Books,Business,Random House,138.36,Sanchez PLC,0,2023-11-11
305,LG Smartphones Need,Electronics,Smartphones,LG,513.55,Foster LLC,0,2024-08-05
306,Lenovo Laptops Group,Electronics,Laptops,Lenovo,651.86,Cook and Sons,0,2023-03-04
307,H&M Jackets Mrs,Clothing,Jackets,H&M,336.6,"Wilson, Hicks and Bullock",0,2023-10-02
308,Apple Tablets Have,Electronics,Tablets,Apple,198.09,"Mullen, Brewer and Hernandez",0,2023-03-24
309,Ninja Decor Child,Home & Kitchen,Decor,Ninja,983.29,Gonzalez-Morrison,1,2024-08-16
310,New Balance Equipment Song,Sports,Equipment,New Balance,331.23,"Jones, Bean and Burton",1,2023-12-30
311,HomeDepot Furniture Somebody,Home & Kitchen,Furniture,HomeDepot,293.82,"Wolf, Cole and Glass",1,2024-03-17
312,MAC Makeup Question,Beauty,Makeup,MAC,690.92,"Downs, Morris and Maddox",0,2023-09-06
313,Under Armour Apparel City,Sports,Apparel,Under Armour,409.05,Jones-Ramos,0,2023-08-27
314,Sony Cameras Style,Electronics,Cameras,Sony,95.25,Vargas-Bell,0,2023-03-02
315,Levi's Dresses Force,Clothing,Dresses,Levi's,323.91,Hayes-Brown,0,2024-10-10
316,Penguin Non-fiction Few,Books,Non-fiction,Penguin,628.9,Newman Inc,1,2024-04-25
317,New Balance Apparel Phone,Sports,Apparel,New Balance,331.19,"Cruz, Carpenter and Best",1,2024-07-30
318,Samsung Gaming Consoles War,Electronics,Gaming Consoles,Samsung,266.85,Cole PLC,1,2024-05-24
319,Random House Fiction Cup,Books,Fiction,Random House,70.16,Jacobs-Mason,0,2023-02-21
320,Random House Business Little,Books,Business,Random House,298.98,Shepherd LLC,0,2024-07-11
321,LG Smartphones Become,Electronics,Smartphones,LG,311.31,"Lucas, Williams and Zimmerman",1,2023-12-11
322,Levi's Jeans Need,Clothing,Jeans,Levi's,845.83,"Bishop, Cox and Hardin",0,2023-10-31
323,Lenovo Headphones Issue,Electronics,Headphones,Lenovo,160.88,Shelton-Williams,1,2024-05-08
324,IKEA Furniture Radio,Home & Kitchen,Furniture,IKEA,718.28,Jones-Davis,0,2024-06-13
325,Uniqlo Jeans Imagine,Clothing,Jeans,Uniqlo,15.81,King-York,0,2024-12-07
326,New Balance Equipment Player,Sports,Equipment,New Balance,532.63,Cook PLC,0,2024-06-02
327,MAC Fragrances Chance,Beauty,Fragrances,MAC,768.86,Collins-Douglas,0,2024-06-01
328,MAC Fragrances Including,Beauty,Fragrances,MAC,644.99,Larson Inc,1,2023-09-01
329,New Balance Nutrition Operation,Sports,Nutrition,New Balance,527.77,Schneider-Murphy,1,2023-04-13
330,Wayfair Small Appliances Religious,Home & Kitchen,Small Appliances,Wayfair,594.47,"Calderon, Rodgers and Jennings",0,2024-02-16
331,IKEA Storage Better,Home & Kitchen,Storage,IKEA,70.4,"Santiago, Romero and Smith",1,2023-08-31
332,Lenovo Gaming Consoles Couple,Electronics,Gaming Consoles,Lenovo,509.21,Peterson Group,1,2023-06-02
333,Puma Accessories Draw,Sports,Accessories,Puma,995.6,Moore LLC,1,2024-10-20
334,Sony Smartphones Story,Electronics,Smartphones,Sony,932.14,Romero PLC,0,2024-10-13
335,LG Gaming Consoles Single,Electronics,Gaming Consoles,LG,667.31,"Johnson, Rogers and Miranda",0,2023-04-15
336,Random House Business Picture,Books,Business,Random House,19.59,Moore-White,0,2024-06-25
337,HomeDepot Storage Spend,Home & Kitchen,Storage,HomeDepot,813.53,"Lamb, Martin and Kim",0,2023-11-19
338,Nike Shoes His,Clothing,Shoes,Nike,311.65,"Ball, Montes and Bishop",1,2024-08-10
339,Nivea Makeup Smile,Beauty,Makeup,Nivea,304.81,Young-Allen,1,2024-09-23
340,Sony Laptops Still,Electronics,Laptops,Sony,872.21,Mckee-Lee,1,2024-06-13
341,Cuisinart Furniture Your,Home & Kitchen,Furniture,Cuisinart,260.56,"Joyce, Murray and Campbell",0,2023-10-27
342,Estee Lauder Haircare Morning,Beauty,Haircare,Estee Lauder,582.74,"Barnes, Martin and Gonzalez",1,2024-04-17
343,Under Armour Equipment Certainly,Sports,Equipment,Under Armour,221.91,Williams-Castillo,1,2023-10-19
344,Samsung Smartwatches Once,Electronics,Smartwatches,Samsung,168.4,Dawson PLC,0,2024-10-26
345,Levi's Activewear Capital,Clothing,Activewear,Levi's,878.96,Miller-Martin,0,2023-12-18
346,Estee Lauder Makeup Western,Beauty,Makeup,Estee Lauder,403.76,"Hernandez, Kim and Potts",1,2023-06-25
347,Nike Apparel Technology,Sports,Apparel,Nike,503.24,Wilkerson-Arias,1,2023-11-22
348,Estee Lauder Skincare Argue,Beauty,Skincare,Estee Lauder,668.18,Shaw-Young,1,2023-03-08
349,Nike Sweaters House,Clothing,Sweaters,Nike,220.06,Johnson Inc,1,2024-10-16
350,Simon & Schuster Science Send,Books,Science,Simon & Schuster,538.85,"Rogers, Thomas and Johnson",0,2024-12-16
351,Penguin Technology Themselves,Books,Technology,Penguin,108.73,Horton-Taylor,0,2024-07-05
352,Dell Headphones Manager,Electronics,Headphones,Dell,628.11,Gilbert-Bullock,0,2023-01-18
353,Puma Accessories Establish,Sports,Accessories,Puma,31.54,Conley PLC,1,2025-01-03
354,HP Laptops Short,Electronics,Laptops,HP,906.61,"Rose, Rodriguez and Roberts",0,2023-08-25
355,LG Gaming Consoles Campaign,Electronics,Gaming Consoles,LG,690.82,Allen Ltd,1,2024-09-11
356,Penguin Fiction Prevent,Books,Fiction,Penguin,223.12,Brown-Copeland,0,2024-01-27
357,HarperCollins Business Picture,Books,Business,HarperCollins,268.92,"Smith, Robertson and Allen",0,2023-04-25
358,Random House Fiction Film,Books,Fiction,Random House,72.92,Smith-Gomez,1,2024-03-22
359,Dell Smartwatches Keep,Electronics,Smartwatches,Dell,787.12,Beck Inc,0,2024-02-14
360,Uniqlo Shoes Herself,Clothing,Shoes,Uniqlo,565.86,Ashley PLC,1,2024-02-02
361,Adidas Equipment Stop,Sports,Equipment,Adidas,16.76,"Spencer, Myers and Harrison",0,2024-05-11
362,L'Oreal Personal Care Impact,Beauty,Personal Care,L'Oreal,789.3,King-Smith,1,2024-09-07
363,Under Armour Apparel Author,Sports,Apparel,Under Armour,693.4,Allen-Sandoval,0,2023-03-25
364,Maybelline Makeup Sport,Beauty,Makeup,Maybelline,676.48,"Moss, Cook and Williams",1,2024-03-03
365,Adidas Jeans Ground,Clothing,Jeans,Adidas,412.56,"Thompson, Maxwell and Marshall",1,2024-06-27
366,MAC Haircare Measure,Beauty,Haircare,MAC,450.9,"White, Taylor and Baldwin",1,2023-12-25
367,HarperCollins Technology Although,Books,Technology,HarperCollins,817.71,Harris-Moody,1,2024-11-22
368,Dove Skincare Analysis,Beauty,Skincare,Dove,475.12,Mahoney-Robertson,0,2024-09-28
369,KitchenAid Small Appliances Of,Home & Kitchen,Small Appliances,KitchenAid,141.86,King-Mullins,0,2023-06-01
370,Estee Lauder Makeup Feeling,Beauty,Makeup,Estee Lauder,533.95,Atkins-Williams,1,2024-05-27
371,MAC Haircare Glass,Beauty,Haircare,MAC,960.04,Martinez-Richardson,0,2024-11-24
372,H&M Jackets Instead,Clothing,Jackets,H&M,303.99,"Gonzales, Huber and Morgan",0,2023-05-29
373,Dove Haircare Model,Beauty,Haircare,Dove,530.99,"Jimenez, Glass and Stone",0,2024-09-17
374,Samsung Headphones Beautiful,Electronics,Headphones,Samsung,842.82,"Coleman, Jordan and Carney",0,2023-05-24
375,Uniqlo Shoes Offer,Clothing,Shoes,Uniqlo,776.48,Morris-Miller,1,2024-05-31
376,Nivea Personal Care Find,Beauty,Personal Care,Nivea,86.48,Griffin-Robbins,1,2023-05-13
377,Simon & Schuster Non-fiction Road,Books,Non-fiction,Simon & Schuster,992.06,Bell-Williams,0,2024-11-09
378,Levi's Jeans Which,Clothing,Jeans,Levi's,198.13,Mendez-Graham,0,2024-05-14
379,Macmillan Business Strong,Books,Business,Macmillan,992.54,Jones Ltd,0,2023-11-15
380,Under Armour Sweaters Himself,Clothing,Sweaters,Under Armour,402.6,"Owen, Shelton and Cisneros",0,2023-04-24
381,Penguin Children Time,Books,Children,Penguin,904.67,"Gregory, Kim and Martinez",0,2023-07-06
382,Uniqlo Activewear Start,Clothing,Activewear,Uniqlo,249.05,"Diaz, Reyes and Bradley",1,2024-04-17
383,Apple Tablets Class,Electronics,Tablets,Apple,552.42,"Cole, Watson and Wallace",0,2023-03-04
384,L'Oreal Skincare Painting,Beauty,Skincare,L'Oreal,923.28,Moreno Group,0,2023-09-05
385,HomeDepot Small Appliances Rate,Home & Kitchen,Small Appliances,HomeDepot,901.84,Wright-Wilson,0,2024-07-28
386,Adidas Jackets Cultural,Clothing,Jackets,Adidas,686.67,Holmes-Mcintyre,0,2023-04-05
387,Puma Footwear Everybody,Sports,Footwear,Puma,823.82,Padilla-Lewis,1,2024-04-23
388,Nike Jeans Feeling,Clothing,Jeans,Nike,814.51,"Hendricks, Henry and Martinez",0,2024-10-27
389,H&M Activewear Back,Clothing,Activewear,H&M,601.17,Thompson-Reeves,1,2023-03-13
390,Puma Apparel Take,Sports,Apparel,Puma,72.2,"Ponce, Downs and Contreras",0,2024-07-08
391,Adidas Accessories Attention,Sports,Accessories,Adidas,425.76,"Daniels, Vance and York",1,2024-07-09
392,Under Armour Accessories Security,Sports,Accessories,Under Armour,181.95,"Little, Leon and Hicks",1,2023-04-08
393,Random House Non-fiction Deep,Books,Non-fiction,Random House,84.24,Young Group,0,2023-01-24
394,Uniqlo Sweaters Herself,Clothing,Sweaters,Uniqlo,939.05,"Armstrong, Mcdonald and Bird",0,2023-04-14
395,Maybelline Makeup Population,Beauty,Makeup,Maybelline,604.07,Jones Group,1,2024-07-13
396,Dove Haircare Serve,Beauty,Haircare,Dove,990.8,Fox-Hammond,0,2024-10-04
397,Estee Lauder Skincare Paper,Beauty,Skincare,Estee Lauder,975.64,Martinez LLC,0,2024-05-16
398,Puma Footwear Back,Sports,Footwear,Puma,795.45,Owens-Holmes,1,2023-04-13
399,Random House Science Unit,Books,Science,Random House,411.21,"Bowman, White and Burch",1,2023-12-06
400,New Balance Footwear Morning,Sports,Footwear,New Balance,241.41,Guerra PLC,0,2023-05-02
401,LG Tablets Fly,Electronics,Tablets,LG,80.61,Martin Ltd,0,2023-06-28
402,MAC Personal Care Half,Beauty,Personal Care,MAC,811.94,"Jacobson, Singleton and King",1,2024-05-11
403,Simon & Schuster Science Ok,Books,Science,Simon & Schuster,744.81,Martinez-Turner,1,2024-02-22
404,H&M Jackets Better,Clothing,Jackets,H&M,749.01,"Davidson, Vargas and Carpenter",1,2023-05-16
405,Dove Personal Care Reason,Beauty,Personal Care,Dove,998.14,"Le, Jacobs and Kirby",1,2024-03-16
406,Nivea Skincare Analysis,Beauty,Skincare,Nivea,673.4,Miller Ltd,0,2024-08-24
407,Dell Tablets Part,Electronics,Tablets,Dell,642.68,Curtis-Wang,1,2023-11-23
408,Simon & Schuster Fiction Prepare,Books,Fiction,Simon & Schuster,673.97,"Johnson, Small and Gardner",1,2024-05-16
409,Under Armour Sweaters Five,Clothing,Sweaters,Under Armour,238.49,Sanchez-Aguirre,0,2023-11-15
410,HarperCollins Children Finish,Books,Children,HarperCollins,833.7,Jones-Brown,1,2023-12-11
411,Random House Non-fiction Just,Books,Non-fiction,Random House,651.01,Marshall-Peterson,1,2023-04-25
412,HarperCollins Children Form,Books,Children,HarperCollins,139.43,"Flores, Travis and Reed",0,2023-11-09
413,Cuisinart Cookware Case,Home & Kitchen,Cookware,Cuisinart,367.56,Robertson-Rodriguez,0,2023-07-10
414,Puma Footwear Man,Sports,Footwear,Puma,160.97,Adams and Sons,1,2023-04-23
415,Wayfair Furniture Bill,Home & Kitchen,Furniture,Wayfair,987.85,Roberts Group,1,2024-11-05
416,Zara T-shirts Power,Clothing,T-shirts,Zara,239.77,Wright-Grimes,0,2023-05-08
417,L'Oreal Haircare Teach,Beauty,Haircare,L'Oreal,41.69,Peck-Griffith,1,2023-05-31
418,Zara Jackets Source,Clothing,Jackets,Zara,939.67,Jimenez PLC,1,2024-01-01
419,LG Laptops Moment,Electronics,Laptops,LG,963.19,Jimenez-Davis,0,2023-11-05
420,H&M Sweaters Mouth,Clothing,Sweaters,H&M,195.69,Levy-Lewis,1,2023-10-05
421,Nike Footwear Anything,Sports,Footwear,Nike,389.87,Campbell PLC,1,2024-11-19
422,HomeDepot Storage Threat,Home & Kitchen,Storage,HomeDepot,929.96,"Chambers, Mitchell and Smith",0,2023-03-28
423,Apple Headphones Lawyer,Electronics,Headphones,Apple,826.66,Khan Ltd,1,2023-10-15
424,Nike Equipment South,Sports,Equipment,Nike,87.97,Diaz-Morales,1,2024-03-21
425,Dove Haircare Or,Beauty,Haircare,Dove,167.39,Cox LLC,1,2023-03-02
426,HP Gaming Consoles Imagine,Electronics,Gaming Consoles,HP,996.43,"Cole, Pierce and Bryan",1,2024-05-02
427,Dove Haircare Response,Beauty,Haircare,Dove,842.2,"Wilson, Hester and Long",1,2024-09-12
428,Random House Business Group,Books,Business,Random House,801.08,"Mcmillan, Fischer and Gonzalez",0,2024-02-03
429,KitchenAid Decor Interest,Home & Kitchen,Decor,KitchenAid,662.49,"Williams, Williams and Reeves",1,2024-09-19
430,Asus Smartwatches Matter,Electronics,Smartwatches,Asus,682.62,"Bryant, Obrien and Robertson",1,2023-09-15
431,Penguin Technology Word,Books,Technology,Penguin,865.27,"Flores, Long and Jensen",1,2024-10-19
432,Under Armour Sweaters Firm,Clothing,Sweaters,Under Armour,277.09,"Rogers, Clayton and Patel",1,2024-07-07
433,LG Cameras Order,Electronics,Cameras,LG,243.57,Wells-Smith,0,2023-09-18
434,Macmillan Fiction Report,Books,Fiction,Macmillan,498.25,Whitney PLC,1,2023-08-30
435,Adidas Footwear Style,Sports,Footwear,Adidas,923.88,"Wiggins, Soto and Carlson",0,2023-07-29
436,New Balance Footwear Reality,Sports,Footwear,New Balance,192.05,"Lane, Griffith and Silva",0,2023-05-16
437,Simon & Schuster Fiction Need,Books,Fiction,Simon & Schuster,781.25,"Griffith, Hampton and James",0,2024-10-03
438,Nivea Skincare Responsibility,Beauty,Skincare,Nivea,17.12,Johnson Ltd,0,2023-03-30
439,Estee Lauder Haircare Cut,Beauty,Haircare,Estee Lauder,805.04,Alexander Group,1,2023-05-01
440,Maybelline Haircare Itself,Beauty,Haircare,Maybelline,620.72,"Harris, Shaw and Carr",1,2024-01-05
441,IKEA Cookware Turn,Home & Kitchen,Cookware,IKEA,442.23,"Luna, Thornton and Stone",0,2024-03-14
442,New Balance Equipment Garden,Sports,Equipment,New Balance,620.25,"Mendoza, Bennett and Frye",1,2023-12-27
443,Adidas Apparel While,Sports,Apparel,Adidas,359.67,"Peterson, Gomez and Ingram",0,2024-07-16
444,H&M Jeans Responsibility,Clothing,Jeans,H&M,27.16,"Lara, Baker and Washington",1,2023-07-14
445,H&M Jackets Family,Clothing,Jackets,H&M,317.02,"Evans, David and Hendrix",1,2024-08-24
446,Sony Laptops Fight,Electronics,Laptops,Sony,440.29,"Clark, Bush and Stewart",1,2023-10-01
447,Ninja Bedding Opportunity,Home & Kitchen,Bedding,Ninja,102.15,"Hill, Martinez and Rhodes",0,2023-10-25
448,Ninja Small Appliances War,Home & Kitchen,Small Appliances,Ninja,549.34,Cardenas-Blevins,0,2024-09-19
449,Adidas T-shirts Child,Clothing,T-shirts,Adidas,487.04,Williams-Moses,0,2023-03-06
450,Levi's Activewear Half,Clothing,Activewear,Levi's,77.68,Douglas-Burgess,1,2023-06-19
451,Puma Accessories Defense,Sports,Accessories,Puma,393.18,"Nelson, Hoffman and Nelson",0,2023-03-29
452,Cuisinart Storage Power,Home & Kitchen,Storage,Cuisinart,222.79,"Matthews, Sanchez and Santiago",0,2024-02-20
453,Levi's Dresses Draw,Clothing,Dresses,Levi's,640.74,"Hall, Garcia and Rivera",0,2024-01-05
454,L'Oreal Makeup Black,Beauty,Makeup,L'Oreal,50.56,"Townsend, Smith and Pierce",0,2024-12-25
455,Dove Personal Care Coach,Beauty,Personal Care,Dove,191.63,Delgado-Gilmore,0,2024-01-08
456,Puma Accessories Me,Sports,Accessories,Puma,738.41,"Gonzalez, Maynard and Morris",0,2024-05-19
457,New Balance Nutrition Artist,Sports,Nutrition,New Balance,489.03,Pearson and Sons,1,2024-02-23
458,Macmillan Fiction Single,Books,Fiction,Macmillan,833.48,"Jefferson, Johnson and Dorsey",1,2023-11-24
459,Simon & Schuster Children Us,Books,Children,Simon & Schuster,574.51,Peck Inc,0,2024-10-14
460,MAC Fragrances Industry,Beauty,Fragrances,MAC,46.68,Lopez-Curry,1,2024-11-11
461,KitchenAid Decor With,Home & Kitchen,Decor,KitchenAid,130.09,Mcdowell-Smith,1,2024-03-20
462,Simon & Schuster Business Player,Books,Business,Simon & Schuster,836.01,Hebert LLC,1,2023-08-13
463,Adidas Footwear Look,Sports,Footwear,Adidas,17.46,"Daniels, Snyder and Mays",1,2024-10-26
464,Sony Gaming Consoles Mother,Electronics,Gaming Consoles,Sony,839.36,Nelson-Lamb,1,2023-09-17
465,Nike Footwear Commercial,Sports,Footwear,Nike,205.93,"Stevens, Scott and Lopez",0,2024-07-29
466,Maybelline Skincare Green,Beauty,Skincare,Maybelline,203.5,Bradley-Todd,1,2023-05-20
467,H&M Shoes Popular,Clothing,Shoes,H&M,940.17,"Prince, Wilcox and Robertson",1,2023-03-12
468,Macmillan Non-fiction Institution,Books,Non-fiction,Macmillan,877.43,"Davis, Holden and Woods",1,2024-12-30
469,Uniqlo Jackets Energy,Clothing,Jackets,Uniqlo,475.12,Green and Sons,1,2023-12-16
470,Apple Smartwatches Some,Electronics,Smartwatches,Apple,77.45,Finley-Turner,1,2024-07-18
471,IKEA Bedding Page,Home & Kitchen,Bedding,IKEA,30.01,Green LLC,1,2024-06-25
472,Reebok Accessories Eat,Sports,Accessories,Reebok,880.01,Contreras Group,1,2023-08-30
473,LG Headphones Collection,Electronics,Headphones,LG,54.44,Parks-Leblanc,0,2024-11-23
474,Nivea Skincare Score,Beauty,Skincare,Nivea,350.17,Vaughn-Fowler,0,2025-01-03
475,Sony Smartphones Find,Electronics,Smartphones,Sony,181.49,Mendez-Robinson,1,2023-04-17
476,Puma Nutrition Mean,Sports,Nutrition,Puma,138.01,Gibson PLC,1,2023-10-21
477,IKEA Furniture Just,Home & Kitchen,Furniture,IKEA,608.2,"Dunn, Ruiz and Medina",1,2024-06-02
478,Cuisinart Storage That,Home & Kitchen,Storage,Cuisinart,956.51,Gill Ltd,0,2024-08-12
479,Nike Footwear Pick,Sports,Footwear,Nike,165.59,Fox PLC,1,2024-07-03
480,Apple Gaming Consoles High,Electronics,Gaming Consoles,Apple,26.8,Stark Inc,0,2023-02-20
481,Dove Fragrances Them,Beauty,Fragrances,Dove,895.66,"Leach, Harris and Herrera",0,2023-05-11
482,Random House Children Generation,Books,Children,Random House,803.31,"Ramos, Frazier and Love",1,2024-01-18
